cell_id,longitude,latitude,stress_score,urbanization_component,vegetation_component,water_component,evidence_strength,stress_quartile,rank,mandal,nearest_place,nearest_place_distance_km
C_065_118,79.263792,13.193691,0.3578,0.4206,0.5197,0.1333,High (Multi-Source Convergence),Q4: Higher Relative Stress,1108,Gangadhara Nellore,N/A (Requires Authoritative Settlement Gazetteer),
C_040_113,79.218877,13.41827,0.3578,0.2016,0.414,0.4579,High (Multi-Source Convergence),Q4: Higher Relative Stress,1109,Vedurukuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_081_046,78.617005,13.049961,0.3577,0.3647,0.3206,0.3877,High (Multi-Source Convergence),Q4: Higher Relative Stress,1110,Baireddipalle,N/A (Requires Authoritative Settlement Gazetteer),
C_056_094,79.048197,13.27454,0.3576,0.2088,0.5499,0.3141,High (Multi-Source Convergence),Q4: Higher Relative Stress,1111,Irala,N/A (Requires Authoritative Settlement Gazetteer),
C_061_099,79.093112,13.229624,0.3575,0.493,0.4172,0.1624,High (Multi-Source Convergence),Q4: Higher Relative Stress,1112,Chittoor,N/A (Requires Authoritative Settlement Gazetteer),
C_041_120,79.281759,13.409287,0.3574,0.1734,0.212,0.6867,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,1113,Vedurukuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_055_157,79.620244,13.283523,0.3573,0.3395,0.2684,0.4641,High (Multi-Source Convergence),Q4: Higher Relative Stress,1114,Nagari,N/A (Requires Authoritative Settlement Gazetteer),
C_056_044,78.599039,13.27454,0.3573,0.2991,0.4873,0.2856,High (Multi-Source Convergence),Q4: Higher Relative Stress,1115,Peddapanjani,N/A (Requires Authoritative Settlement Gazetteer),
C_051_101,79.111079,13.319455,0.3572,0.356,0.3774,0.3383,High (Multi-Source Convergence),Q4: Higher Relative Stress,1116,Penumuru,N/A (Requires Authoritative Settlement Gazetteer),
C_041_089,79.003281,13.409287,0.3571,0.2329,0.2313,0.6071,High (Multi-Source Convergence),Q4: Higher Relative Stress,1117,Irala,N/A (Requires Authoritative Settlement Gazetteer),
C_055_104,79.138028,13.283523,0.357,0.2763,0.4207,0.374,High (Multi-Source Convergence),Q4: Higher Relative Stress,1118,Penumuru,N/A (Requires Authoritative Settlement Gazetteer),
C_046_132,79.389556,13.364371,0.3569,0.2385,0.2828,0.5495,High (Multi-Source Convergence),Q4: Higher Relative Stress,1119,Ramakuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_073_067,78.805652,13.121826,0.3569,0.2797,0.7909,0.0,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,1120,Palamaner,N/A (Requires Authoritative Settlement Gazetteer),
C_073_103,79.129045,13.121826,0.3569,0.3635,0.517,0.1903,High (Multi-Source Convergence),Q4: Higher Relative Stress,1121,Gudipala,N/A (Requires Authoritative Settlement Gazetteer),
C_047_067,78.805652,13.355388,0.3568,0.3255,0.6398,0.1051,High (Multi-Source Convergence),Q4: Higher Relative Stress,1122,Somala,N/A (Requires Authoritative Settlement Gazetteer),
C_043_049,78.643955,13.391321,0.3568,0.398,0.559,0.1133,High (Multi-Source Convergence),Q4: Higher Relative Stress,1123,Chowdepalle,N/A (Requires Authoritative Settlement Gazetteer),
C_106_017,78.356494,12.825382,0.3567,0.5428,0.3787,0.1487,High (Multi-Source Convergence),Q4: Higher Relative Stress,1124,Santhipuram,N/A (Requires Authoritative Settlement Gazetteer),
C_049_153,79.584311,13.337422,0.3565,0.5548,0.3836,0.131,High (Multi-Source Convergence),Q4: Higher Relative Stress,1125,Nagari,N/A (Requires Authoritative Settlement Gazetteer),
C_101_023,78.410393,12.870298,0.3564,0.2715,0.2898,0.5079,High (Multi-Source Convergence),Q4: Higher Relative Stress,1126,Santhipuram,N/A (Requires Authoritative Settlement Gazetteer),
C_041_102,79.120062,13.409287,0.3564,0.2248,0.6318,0.2125,High (Multi-Source Convergence),Q4: Higher Relative Stress,1127,Puthalapattu,N/A (Requires Authoritative Settlement Gazetteer),
C_087_047,78.625988,12.996062,0.3563,0.2767,0.7922,0.0,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,1128,Baireddipalle,N/A (Requires Authoritative Settlement Gazetteer),
C_056_089,79.003281,13.27454,0.3563,0.2219,0.5402,0.3068,High (Multi-Source Convergence),Q4: Higher Relative Stress,1129,Thavanampalle,N/A (Requires Authoritative Settlement Gazetteer),
C_118_019,78.37446,12.717584,0.3562,0.138,0.6271,0.3036,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,1130,Kuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_035_057,78.71582,13.463186,0.3561,0.4291,0.4908,0.1483,High (Multi-Source Convergence),Q4: Higher Relative Stress,1131,Chowdepalle,N/A (Requires Authoritative Settlement Gazetteer),
C_122_032,78.491241,12.681652,0.3559,0.432,0.6106,0.0252,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,1132,Kuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_077_084,78.958365,13.085893,0.3559,0.3863,0.4126,0.2689,High (Multi-Source Convergence),Q4: Higher Relative Stress,1133,Yadamarri,N/A (Requires Authoritative Settlement Gazetteer),
C_014_088,78.994298,13.651832,0.3558,0.3759,0.4966,0.1948,High (Multi-Source Convergence),Q4: Higher Relative Stress,1134,Rompicherla,N/A (Requires Authoritative Settlement Gazetteer),
C_054_055,78.697854,13.292506,0.3557,0.2836,0.6857,0.0979,High (Multi-Source Convergence),Q4: Higher Relative Stress,1135,Peddapanjani,N/A (Requires Authoritative Settlement Gazetteer),
C_113_014,78.329544,12.7625,0.3557,0.366,0.198,0.503,Moderate (Compound Urban/Water Signal),Q4: Higher Relative Stress,1136,Gudupalle,N/A (Requires Authoritative Settlement Gazetteer),
C_040_047,78.625988,13.41827,0.3557,0.2454,0.6312,0.1906,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,1137,Chowdepalle,N/A (Requires Authoritative Settlement Gazetteer),
C_092_030,78.473275,12.951146,0.3556,0.2336,0.5544,0.2787,High (Multi-Source Convergence),Q4: Higher Relative Stress,1138,Venkatagirikota,N/A (Requires Authoritative Settlement Gazetteer),
C_077_053,78.679887,13.085893,0.3556,0.4365,0.4007,0.2296,High (Multi-Source Convergence),Q4: Higher Relative Stress,1139,Baireddipalle,N/A (Requires Authoritative Settlement Gazetteer),
C_063_109,79.182944,13.211658,0.3554,0.4433,0.3871,0.2358,High (Multi-Source Convergence),Q4: Higher Relative Stress,1140,Gangadhara Nellore,N/A (Requires Authoritative Settlement Gazetteer),
C_048_053,78.679887,13.346405,0.3554,0.4262,0.5427,0.0973,High (Multi-Source Convergence),Q4: Higher Relative Stress,1141,Peddapanjani,N/A (Requires Authoritative Settlement Gazetteer),
C_069_051,78.661921,13.157759,0.3552,0.2898,0.4618,0.3141,High (Multi-Source Convergence),Q4: Higher Relative Stress,1142,Palamaner,N/A (Requires Authoritative Settlement Gazetteer),
C_025_066,78.796668,13.553017,0.3551,0.3382,0.4192,0.3078,High (Multi-Source Convergence),Q4: Higher Relative Stress,1143,Somala,N/A (Requires Authoritative Settlement Gazetteer),
C_063_062,78.760736,13.211658,0.3551,0.3468,0.5339,0.1847,High (Multi-Source Convergence),Q4: Higher Relative Stress,1144,Gangavaram,N/A (Requires Authoritative Settlement Gazetteer),
C_064_135,79.422614,13.202674,0.3551,0.4978,0.5258,0.0416,High (Multi-Source Convergence),Q4: Higher Relative Stress,1145,Palasamudram,N/A (Requires Authoritative Settlement Gazetteer),
C_073_101,79.111079,13.121826,0.355,0.3399,0.594,0.131,High (Multi-Source Convergence),Q4: Higher Relative Stress,1146,Gudipala,N/A (Requires Authoritative Settlement Gazetteer),
C_093_032,78.491241,12.942163,0.3549,0.373,0.5339,0.1578,High (Multi-Source Convergence),Q4: Higher Relative Stress,1147,Venkatagirikota,N/A (Requires Authoritative Settlement Gazetteer),
C_053_043,78.590056,13.301489,0.3548,0.2502,0.6065,0.2076,High (Multi-Source Convergence),Q4: Higher Relative Stress,1148,Peddapanjani,N/A (Requires Authoritative Settlement Gazetteer),
C_051_108,79.173961,13.319455,0.3548,0.2014,0.226,0.6369,High (Multi-Source Convergence),Q4: Higher Relative Stress,1149,Penumuru,N/A (Requires Authoritative Settlement Gazetteer),
C_089_033,78.500224,12.978096,0.3547,0.3456,0.5302,0.1883,High (Multi-Source Convergence),Q4: Higher Relative Stress,1150,Venkatagirikota,N/A (Requires Authoritative Settlement Gazetteer),
C_038_080,78.922433,13.436236,0.3546,0.5,0.5637,0.0,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,1151,Somala,N/A (Requires Authoritative Settlement Gazetteer),
C_032_041,78.57209,13.490135,0.3546,0.1984,0.6147,0.2505,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,1152,Punganur,N/A (Requires Authoritative Settlement Gazetteer),
C_064_041,78.57209,13.202674,0.3546,0.4369,0.4247,0.2021,High (Multi-Source Convergence),Q4: Higher Relative Stress,1153,Gangavaram,N/A (Requires Authoritative Settlement Gazetteer),
C_054_156,79.611261,13.292506,0.3545,0.3244,0.4775,0.2617,High (Multi-Source Convergence),Q4: Higher Relative Stress,1154,Nagari,N/A (Requires Authoritative Settlement Gazetteer),
C_053_125,79.326674,13.301489,0.3544,0.3855,0.2013,0.4765,High (Multi-Source Convergence),Q4: Higher Relative Stress,1155,Srirangarajapuram,N/A (Requires Authoritative Settlement Gazetteer),
C_072_125,79.326674,13.130809,0.3543,0.3692,0.6469,0.0467,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,1156,Palasamudram,N/A (Requires Authoritative Settlement Gazetteer),
C_121_015,78.338528,12.690635,0.3543,0.5408,0.1815,0.3406,Moderate (Compound Urban/Water Signal),Q4: Higher Relative Stress,1157,Kuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_095_038,78.54514,12.924197,0.3542,0.359,0.4991,0.2047,High (Multi-Source Convergence),Q4: Higher Relative Stress,1158,Ramakuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_088_041,78.57209,12.987079,0.3542,0.4524,0.5719,0.0383,High (Multi-Source Convergence),Q4: Higher Relative Stress,1159,Venkatagirikota,N/A (Requires Authoritative Settlement Gazetteer),
C_093_025,78.428359,12.942163,0.3542,0.3151,0.4478,0.2996,High (Multi-Source Convergence),Q4: Higher Relative Stress,1160,Ramakuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_025_097,79.075146,13.553017,0.3541,0.2748,0.2501,0.5374,High (Multi-Source Convergence),Q4: Higher Relative Stress,1161,Pulicherla,N/A (Requires Authoritative Settlement Gazetteer),
C_118_018,78.365477,12.717584,0.3541,0.5435,0.1607,0.3579,Moderate (Compound Urban/Water Signal),Q4: Higher Relative Stress,1162,Kuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_103_019,78.37446,12.852332,0.3541,0.2852,0.1673,0.6098,Moderate (Compound Urban/Water Signal),Q4: Higher Relative Stress,1163,Santhipuram,N/A (Requires Authoritative Settlement Gazetteer),
C_053_151,79.566345,13.301489,0.354,0.156,0.5192,0.3868,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,1164,Nagari,N/A (Requires Authoritative Settlement Gazetteer),
C_029_064,78.778702,13.517085,0.354,0.4633,0.5139,0.0848,High (Multi-Source Convergence),Q4: Higher Relative Stress,1165,Somala,N/A (Requires Authoritative Settlement Gazetteer),
C_055_044,78.599039,13.283523,0.354,0.174,0.5555,0.3324,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,1166,Peddapanjani,N/A (Requires Authoritative Settlement Gazetteer),
C_092_041,78.57209,12.951146,0.3539,0.4757,0.3881,0.1978,High (Multi-Source Convergence),Q4: Higher Relative Stress,1167,Venkatagirikota,N/A (Requires Authoritative Settlement Gazetteer),
C_024_087,78.985315,13.562001,0.3538,0.0791,0.2208,0.7614,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,1168,Pulicherla,N/A (Requires Authoritative Settlement Gazetteer),
C_025_063,78.769719,13.553017,0.3538,0.3013,0.4945,0.2656,High (Multi-Source Convergence),Q4: Higher Relative Stress,1169,Somala,N/A (Requires Authoritative Settlement Gazetteer),
C_070_093,79.039214,13.148776,0.3536,0.286,0.1797,0.595,Moderate (Compound Urban/Water Signal),Q4: Higher Relative Stress,1170,Yadamarri,N/A (Requires Authoritative Settlement Gazetteer),
C_071_047,78.625988,13.139792,0.3535,0.3205,0.4715,0.2685,High (Multi-Source Convergence),Q4: Higher Relative Stress,1171,Baireddipalle,N/A (Requires Authoritative Settlement Gazetteer),
C_057_089,79.003281,13.265557,0.3534,0.3222,0.5283,0.2096,High (Multi-Source Convergence),Q4: Higher Relative Stress,1172,Thavanampalle,N/A (Requires Authoritative Settlement Gazetteer),
C_027_042,78.581073,13.535051,0.3531,0.1613,0.4809,0.417,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,1173,Nimmanapalle,N/A (Requires Authoritative Settlement Gazetteer),
C_080_107,79.164978,13.058944,0.353,0.3127,0.5437,0.2024,High (Multi-Source Convergence),Q4: Higher Relative Stress,1174,Gudipala,N/A (Requires Authoritative Settlement Gazetteer),
C_059_113,79.218877,13.24759,0.3529,0.3337,0.397,0.3281,High (Multi-Source Convergence),Q4: Higher Relative Stress,1175,Gangadhara Nellore,N/A (Requires Authoritative Settlement Gazetteer),
C_035_058,78.724803,13.463186,0.3529,0.3747,0.5474,0.1366,High (Multi-Source Convergence),Q4: Higher Relative Stress,1176,Chowdepalle,N/A (Requires Authoritative Settlement Gazetteer),
C_062_098,79.084129,13.220641,0.3529,0.3928,0.4941,0.1716,High (Multi-Source Convergence),Q4: Higher Relative Stress,1177,Chittoor,N/A (Requires Authoritative Settlement Gazetteer),
C_051_043,78.590056,13.319455,0.3527,0.4002,0.6256,0.0324,High (Multi-Source Convergence),Q4: Higher Relative Stress,1178,Peddapanjani,N/A (Requires Authoritative Settlement Gazetteer),
C_050_049,78.643955,13.328439,0.3526,0.3062,0.6407,0.111,High (Multi-Source Convergence),Q4: Higher Relative Stress,1179,Punganur,N/A (Requires Authoritative Settlement Gazetteer),
C_015_091,79.021247,13.642849,0.3526,0.3478,0.3892,0.3209,High (Multi-Source Convergence),Q4: Higher Relative Stress,1180,Rompicherla,N/A (Requires Authoritative Settlement Gazetteer),
C_049_046,78.617005,13.337422,0.3526,0.3901,0.5423,0.1254,High (Multi-Source Convergence),Q4: Higher Relative Stress,1181,Punganur,N/A (Requires Authoritative Settlement Gazetteer),
C_065_063,78.769719,13.193691,0.3524,0.4756,0.5623,0.0193,High (Multi-Source Convergence),Q4: Higher Relative Stress,1182,Palamaner,N/A (Requires Authoritative Settlement Gazetteer),
C_080_095,79.05718,13.058944,0.3523,0.0083,0.0487,1.0,Low (Single Evidence Family),Q4: Higher Relative Stress,1183,Chittoor,N/A (Requires Authoritative Settlement Gazetteer),
C_027_077,78.895483,13.535051,0.3522,0.1261,0.2992,0.6314,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,1184,Sodam,N/A (Requires Authoritative Settlement Gazetteer),
C_070_103,79.129045,13.148776,0.352,0.3192,0.5316,0.2053,High (Multi-Source Convergence),Q4: Higher Relative Stress,1185,Chittoor,N/A (Requires Authoritative Settlement Gazetteer),
C_096_035,78.518191,12.915214,0.352,0.3456,0.5018,0.2086,High (Multi-Source Convergence),Q4: Higher Relative Stress,1186,Ramakuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_022_081,78.931416,13.579967,0.352,0.2614,0.4636,0.3311,High (Multi-Source Convergence),Q4: Higher Relative Stress,1187,Sodam,N/A (Requires Authoritative Settlement Gazetteer),
C_048_046,78.617005,13.346405,0.352,0.3546,0.6098,0.0917,High (Multi-Source Convergence),Q4: Higher Relative Stress,1188,Punganur,N/A (Requires Authoritative Settlement Gazetteer),
C_082_036,78.527174,13.040978,0.3519,0.4489,0.3737,0.2332,High (Multi-Source Convergence),Q4: Higher Relative Stress,1189,Venkatagirikota,N/A (Requires Authoritative Settlement Gazetteer),
C_069_052,78.670904,13.157759,0.3517,0.3153,0.4246,0.3154,High (Multi-Source Convergence),Q4: Higher Relative Stress,1190,Palamaner,N/A (Requires Authoritative Settlement Gazetteer),
C_054_038,78.54514,13.292506,0.3517,0.3442,0.6289,0.082,High (Multi-Source Convergence),Q4: Higher Relative Stress,1191,Punganur,N/A (Requires Authoritative Settlement Gazetteer),
C_046_130,79.37159,13.364371,0.3515,0.1701,0.2892,0.5954,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,1192,Ramakuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_090_027,78.446325,12.969113,0.3515,0.3856,0.5635,0.1054,High (Multi-Source Convergence),Q4: Higher Relative Stress,1193,Venkatagirikota,N/A (Requires Authoritative Settlement Gazetteer),
C_076_060,78.742769,13.094877,0.3514,0.2844,0.7547,0.0151,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,1194,Palamaner,N/A (Requires Authoritative Settlement Gazetteer),
C_025_079,78.913449,13.553017,0.3513,0.2845,0.4618,0.3075,High (Multi-Source Convergence),Q4: Higher Relative Stress,1195,Sodam,N/A (Requires Authoritative Settlement Gazetteer),
C_062_109,79.182944,13.220641,0.3513,0.2904,0.4375,0.3258,High (Multi-Source Convergence),Q4: Higher Relative Stress,1196,Gangadhara Nellore,N/A (Requires Authoritative Settlement Gazetteer),
C_124_027,78.446325,12.663685,0.3513,0.4716,0.2297,0.3527,High (Multi-Source Convergence),Q4: Higher Relative Stress,1197,Kuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_024_078,78.904466,13.562001,0.3512,0.0945,0.1885,0.7706,Low (Single Evidence Family),Q4: Higher Relative Stress,1198,Sodam,N/A (Requires Authoritative Settlement Gazetteer),
C_065_122,79.299725,13.193691,0.3511,0.3335,0.5071,0.2129,High (Multi-Source Convergence),Q4: Higher Relative Stress,1199,Palasamudram,N/A (Requires Authoritative Settlement Gazetteer),
C_107_030,78.473275,12.816399,0.351,0.4273,0.3591,0.2666,High (Multi-Source Convergence),Q4: Higher Relative Stress,1200,Ramakuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_095_033,78.500224,12.924197,0.351,0.3773,0.5569,0.1189,High (Multi-Source Convergence),Q4: Higher Relative Stress,1201,Ramakuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_066_096,79.066163,13.184708,0.3509,0.1989,0.2019,0.652,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,1202,Yadamarri,N/A (Requires Authoritative Settlement Gazetteer),
C_067_061,78.751753,13.175725,0.3508,0.2894,0.4923,0.2708,High (Multi-Source Convergence),Q4: Higher Relative Stress,1203,Palamaner,N/A (Requires Authoritative Settlement Gazetteer),
C_056_095,79.05718,13.27454,0.3506,0.2164,0.3425,0.4929,High (Multi-Source Convergence),Q4: Higher Relative Stress,1204,Thavanampalle,N/A (Requires Authoritative Settlement Gazetteer),
C_056_092,79.03023,13.27454,0.3506,0.2395,0.27,0.5423,High (Multi-Source Convergence),Q4: Higher Relative Stress,1205,Irala,N/A (Requires Authoritative Settlement Gazetteer),
C_060_102,79.120062,13.238607,0.3506,0.3181,0.5571,0.1765,High (Multi-Source Convergence),Q4: Higher Relative Stress,1206,Chittoor,N/A (Requires Authoritative Settlement Gazetteer),
C_053_051,78.661921,13.301489,0.3501,0.383,0.6481,0.0193,High (Multi-Source Convergence),Q4: Higher Relative Stress,1207,Peddapanjani,N/A (Requires Authoritative Settlement Gazetteer),
C_051_132,79.389556,13.319455,0.35,0.2998,0.3781,0.3723,High (Multi-Source Convergence),Q4: Higher Relative Stress,1208,Srirangarajapuram,N/A (Requires Authoritative Settlement Gazetteer),
